021214	21:02	616	19.00	185	890	0.240	4.1	0.350
021215	00:02	616	19.00	185	654	0.280	4.1	0.400
021215	03:02	616	19.00	185	591	0.200	4.4	0.300
021215	06:02	616	18.96	185	868	0.220	4.3	0.325
021215	09:02	616	18.92	185	926	0.280	4.2	0.425
021215	12:02	616	19.04	185	609	0.280	4.2	0.425
021215	15:02	616	19.04	185	797	0.320	4.3	0.475
021215	18:02	616	18.96	186	222	0.400	4.6	0.575
021215	21:02	616	18.92	186	310	0.420	5.0	0.600
021216	00:02	616	18.76	186	44	0.360	4.8	0.525
021216	03:02	616	18.63	185	886	0.380	4.8	0.550
021216	06:02	616	18.67	186	44	0.360	5.0	0.525
021216	09:02	616	18.92	186	174	0.360	5.1	0.525
021216	12:02	616	19.00	185	828	0.340	5.2	0.500
021216	15:02	616	19.04	185	919	0.320	5.5	0.450
021216	18:02	616	19.00	186	162	0.320	6.5	0.475
021216	21:02	616	18.84	186	205	0.340	6.9	0.500
021217	00:02	616	18.84	185	878	0.340	6.5	0.500
021217	03:02	616	18.84	185	440	0.280	6.6	0.425
021217	06:02	616	18.67	185	725	0.220	6.8	0.325
021217	09:02	616	18.80	185	827	0.300	6.2	0.425
021217	12:02	616	18.76	185	459	0.360	4.9	0.525
021217	15:02	616	18.80	185	395	0.380	5.2	0.550
021217	18:02	616	18.76	185	803	0.340	6.1	0.475
021217	21:02	616	18.71	185	979	0.300	5.0	0.450
021218	00:02	616	18.63	185	492	0.260	6.0	0.375
021218	03:02	616	18.51	185	216	0.280	6.3	0.400
021218	06:02	616	18.59	185	398	0.200	6.1	0.275
021218	09:02	616	18.47	185	544	0.240	5.5	0.350
021218	12:02	616	18.76	185	145	0.160	5.6	0.250
021218	15:02	616	18.76	185	111	0.160	5.8	0.250
021218	18:02	616	18.67	185	544	0.160	4.7	0.250
021218	21:02	616	18.63	185	861	0.100	5.7	0.125
021219	00:02	616	18.71	185	532	0.100	5.8	0.150
021219	03:02	616	18.71	185	73	0.120	6.1	0.175
021219	06:02	616	18.71	185	180	0.080	6.0	0.125
021219	09:02	616	18.84	185	575	0.100	6.4	0.125
021219	12:02	616	18.80	185	240	0.160	6.1	0.250
021219	15:02	616	18.71	185	176	0.380	4.2	0.550
021219	18:02	616	18.63	185	675	0.360	4.3	0.550
021219	21:02	616	18.47	185	1023	0.420	4.2	0.650
021220	00:02	616	18.43	185	659	0.360	4.5	0.550
021220	03:02	616	18.55	185	442	0.300	4.6	0.450
021220	06:02	616	18.51	185	564	0.460	4.3	0.700
021220	09:02	616	18.55	185	861	0.440	4.1	0.650
021220	12:02	616	18.55	185	664	0.480	4.1	0.725
021220	15:02	616	18.43	185	559	0.420	4.3	0.625
021220	18:02	616	18.31	185	857	0.460	4.2	0.675
021220	21:02	616	18.23	186	65	0.400	4.5	0.575
021221	00:02	616	18.27	186	138	0.320	4.2	0.500
021221	03:02	616	18.23	185	540	0.340	4.2	0.525
021221	06:02	616	18.23	185	412	0.360	4.2	0.550
021221	09:02	616	18.23	185	706	0.320	4.2	0.475
021221	12:02	616	18.31	185	823	0.320	4.2	0.475
021221	15:02	616	18.31	185	744	0.280	4.2	0.425
021221	18:02	616	18.11	185	672	0.280	4.3	0.425
021221	21:02	616	18.11	186	32	0.200	4.3	0.275
021222	00:02	616	18.03	185	961	0.200	4.4	0.275
021222	03:02	616	17.95	185	433	0.140	5.5	0.200
021222	06:02	616	18.03	185	304	0.120	6.3	0.175
021222	09:02	616	18.11	185	512	0.120	5.4	0.175
021222	12:02	616	18.11	185	515	0.120	6.0	0.175
021222	15:02	616	18.07	185	278	0.100	6.1	0.150
021222	18:02	616	17.87	185	386	0.100	6.1	0.150
021222	21:02	616	17.91	185	673	0.100	5.5	0.150
021223	00:02	616	17.99	185	626	0.120	4.2	0.175
021223	03:02	616	17.91	185	218	0.080	4.7	0.125
021223	06:02	616	17.95	184	972	0.080	5.3	0.125
021223	09:02	616	17.95	184	1009	0.100	5.5	0.125
021223	12:02	616	18.03	184	982	0.080	5.0	0.125
021223	15:02	616	18.03	184	872	0.060	5.6	0.100
021223	18:02	616	17.99	184	942	0.060	5.4	0.100
021223	21:02	616	17.91	185	210	0.060	5.4	0.075
021224	00:02	616	17.91	185	293	0.080	5.1	0.125
021224	03:02	616	17.91	185	38	0.060	5.2	0.100
021224	06:02	616	17.87	184	767	0.060	4.9	0.100
021224	09:02	616	17.95	184	854	0.060	4.9	0.075
021224	12:02	616	18.07	184	872	0.060	4.7	0.100
021224	15:02	616	18.07	184	905	0.120	3.8	0.200
021224	18:02	616	17.99	185	65	0.220	3.7	0.325
021224	21:02	616	17.95	185	340	0.100	4.1	0.150
021225	00:02	616	17.87	185	466	0.140	3.7	0.200
021225	03:02	616	17.79	185	215	0.120	4.3	0.175
021225	06:02	616	17.66	185	19	0.100	4.6	0.150
021225	09:02	616	17.87	185	104	0.100	4.8	0.150
021225	12:02	616	18.03	185	172	0.100	4.1	0.150
021225	15:02	616	18.11	185	329	0.100	4.3	0.175
021225	18:02	616	18.11	185	297	0.100	4.3	0.150
021225	21:02	616	18.11	185	434	0.100	3.9	0.175
021226	00:02	616	18.11	185	685	0.300	3.9	0.450
021226	03:02	616	17.83	185	567	0.840	4.2	1.250
021226	06:02	616	17.66	185	342	1.060	4.6	1.575
021226	09:02	616	17.66	185	185	1.060	4.8	1.575
021226	12:02	616	17.62	185	244	0.740	4.7	1.100
021226	15:02	616	17.75	185	511	0.700	4.6	1.050
021226	18:02	616	17.62	185	579	0.720	4.5	1.050
021226	21:02	616	17.58	185	530	0.680	4.4	1.025
021227	00:02	616	17.54	185	542	0.640	4.5	0.975
021227	03:02	616	17.58	185	646	0.500	4.6	0.750
021227	06:02	616	17.62	185	436	0.380	4.5	0.575
021227	09:02	616	17.66	185	344	0.420	4.3	0.625
021227	12:02	616	17.75	185	252	0.520	4.6	0.775
021227	15:02	616	17.70	185	366	0.460	4.3	0.700
021227	18:02	616	17.66	185	574	0.460	4.4	0.700
021227	21:02	616	17.50	185	291	0.480	5.2	0.700
021228	00:02	616	17.42	185	35	0.620	5.7	0.900
021228	03:02	616	17.38	185	268	0.400	5.6	0.575
